Request Number,Date Opened,Request,Description,Incident Address,Zip Code,Trash Hauler,Trash Route,Council District,State Plan X,State Plan Y,address_norm,date_only,new_event,event_id,event_date,event_seq,fine_event,first_event
188710,2019-05-23,Trash - Curbside/Alley Missed Pickup,"Trash pickup is suppose to be on Tuesdays around 10-11 am, but for the last month the days keep changing or don't show up at all on any day.","100 Shields Ln, Nashville, TN 37115, United States",37115,RED RIVER,3212,8.0,1751098.79914519,697338.398372614,100 SHIELDS LN,2019-05-23,True,1,2019-05-23,1,0,True
123960,2018-12-17,Trash - Curbside/Alley Missed Pickup,Missed.,"100 Took Dr, Nashville, TN 37013, United States",37013,RED RIVER,4504,28.0,1776568.36851037,628096.805629302,100 TOOK DR,2018-12-17,True,1,2018-12-17,1,0,True
44690,2018-02-07,Trash - Curbside/Alley Missed Pickup,MISSED PICK UP,100 WESTMINSTER PL,37205,RED RIVER,1303S,23.0,1709036.27928491,643001.686656255,100 WESTMINSTER PL,2018-02-07,True,1,2018-02-07,1,0,True
56926,2018-03-29,Trash - Curbside/Alley Missed Pickup,Cul de sac has been missed two weeks in a row. 4 carts in the cul de sac.,100 Whitney Place Ct,37215,RED RIVER,3301,34.0,1722007.72233072,641889.675651547,100 WHITNEY PLACE CT,2018-03-29,True,1,2018-03-29,1,0,True
92695,2018-08-24,Trash - Backdoor,Missed.,"1000 Aladdin Dr, Nashville, TN 37217, United States",37217,RED RIVER,1401,13.0,1762089.03121766,654051.747474118,1000 ALADDIN DR,2018-08-24,True,1,2018-08-24,1,0,True
153531,2019-03-13,Trash - Curbside/Alley Missed Pickup,MISSED....,"1000 Clay St, Nashville, TN 37208, United States",37208,RED RIVER,4209,2.0,1731045.80114004,674889.601159796,1000 CLAY ST,2019-03-13,True,1,2019-03-13,1,0,True
106849,2018-10-05,Trash - Curbside/Alley Missed Pickup,"Trash container had been put out at the street by 8:00 PM on Thursday evening, Oct. 4... no pickup by Friday evening at 5:30 PM.","1000 Flintlock Ct, Nashville, TN 37217, United States",37217,RED RIVER,2505,29.0,1780095.76606277,638311.436049915,1000 FLINTLOCK CT,2018-10-05,True,1,2018-10-05,1,0,True
169354,2019-04-15,Trash - Curbside/Alley Missed Pickup,missed trash,"1000 Flintlock Ct, Nashville, TN 37217, United States",37217,RED RIVER,2505,29.0,1780095.76606277,638311.436049915,1000 FLINTLOCK CT,2019-04-15,True,2,2019-04-15,2,200,True
229888,2019-08-12,Trash - Curbside/Alley Missed Pickup,EVERYONE'S TRASH IS STILL OUT.,"1000 Trevino Pl, Antioch, Tennessee, 37013",37013,RED RIVER,3505,29.0,1785842.68515534,636907.168793178,1000 TREVINO PL,2019-08-12,True,1,2019-08-12,1,0,True
233815,2019-08-19,Trash - Curbside/Alley Missed Pickup,EVERYONE'S TRASH IS STILL OUT.,"1000 Trevino Pl, Antioch, Tennessee, 37013",37013,RED RIVER,3505,29.0,1785842.68515534,636907.168793178,1000 TREVINO PL,2019-08-19,True,2,2019-08-19,2,200,True
264810,2019-10-28,Trash - Curbside/Alley Missed Pickup,"2 weeks missed, Friday's pickup, why? out on time. Curb cart still out.
Entire street","1000 Trevino Pl, Antioch, Tennessee, 37013",37013,RED RIVER,3505,29.0,1785842.68515534,636907.168793178,1000 TREVINO PL,2019-10-28,True,3,2019-10-28,3,200,True
227163,2019-08-07,Trash - Curbside/Alley Missed Pickup,this area missed,"1000 Trice Dr, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1714934.40027411,665628.601556997,1000 TRICE DR,2019-08-07,True,1,2019-08-07,1,0,True
263026,2019-10-23,Trash - Curbside/Alley Missed Pickup,this area missed,"1000 Trice Dr, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1714934.40027411,665628.601556997,1000 TRICE DR,2019-10-23,True,2,2019-10-23,2,200,True
218424,2019-07-22,Trash - Curbside/Alley Missed Pickup,you guys have missed pick-up last Friday(7/19) for the entire streets.,"1001 Esturbridge Ct, Nashville, TN 37013, United States",37013,RED RIVER,3502,33.0,1792681.23563607,636592.730275941,1001 ESTURBRIDGE CT,2019-07-22,True,1,2019-07-22,1,0,True
259350,2019-10-15,Trash - Curbside/Alley Missed Pickup,miss,"1001 Mitchell Rd, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1757561.20527293,674005.332364692,1001 MITCHELL RD,2019-10-15,True,1,2019-10-15,1,0,True
261737,2019-10-19,Trash - Curbside/Alley Missed Pickup,"Trash can was at the road by 0700 on Thursday and no trash service came to pick it up,left it out Friday thinking that someone would come by and no one came to pick up the trash","1001 N Graycroft Ave,Nashville,TN 37115,United States",37115,RED RIVER,3412,8.0,1754973.39949185,709309.799937235,1001 N GRAYCROFT AVE,2019-10-19,True,1,2019-10-19,1,0,True
231878,2019-08-15,Trash - Curbside/Alley Missed Pickup,"Y?all missed our whole block yesterday , alley behind my house on 1002 Greenwich","1002 Greenwich Park, Nashville, TN 37215, United States",37215,RED RIVER,3304S,34.0,1724550.55530007,646510.778492629,1002 GREENWICH PARK,2019-08-15,True,1,2019-08-15,1,0,True
122204,2018-12-09,Trash - Curbside/Alley Missed Pickup,The Drivers of the Trash Truck evidently forgot our whole block.. on 1 side.. Our Trash Truck is supposed to pick up on Thursday.. they picked up on the opposite side .. but not ours.. Neighbors Bins are still at the curb since Thursday.. The Drivers/Helpers don?t even get out of the truck.. they use the Hydraulic Arm.. They don?t come until LATE in the day.. when it?s dark..,"1002 N Graycroft Ave, Nashville, TN 37115, United States",37115,RED RIVER,3412,8.0,1755201.99948166,709260.598116478,1002 N GRAYCROFT AVE,2018-12-09,True,1,2018-12-09,1,0,True
199935,2019-06-14,Trash - Curbside/Alley Missed Pickup,The entire side of the street was missed,1002 N Graycroft Ave,37115,RED RIVER,3412,8.0,1755201.99948166,709260.598116478,1002 N GRAYCROFT AVE,2019-06-14,True,2,2019-06-14,2,200,True
153486,2019-03-13,Trash - Curbside/Alley Missed Pickup,everyone missed,"1003 Alice St, Nashville, TN 37218, United States",37218,RED RIVER,3202,2.0,1729512.2022523,681834.399079238,1003 ALICE ST,2019-03-13,True,1,2019-03-13,1,0,True
92246,2018-08-22,Trash - Curbside/Alley Missed Pickup,SEVERAL STILL OUT,1003 Broadmoor Dr,37216,RED RIVER,2204,8.0,1753932.90795888,691019.299810862,1003 BROADMOOR DR,2018-08-22,True,1,2018-08-22,1,0,True
232499,2019-08-15,Trash - Curbside/Alley Missed Pickup,"One side pickup, leaving there side carts still/out. Curb {Tuesday}
wants all carts emptied today if possible, or early Friday.","1003 Curdwood Blvd, Nashville, TN 37216, United States",37216,RED RIVER,2205,8.0,1752987.64447896,687802.857952634,1003 CURDWOOD BLVD,2019-08-15,True,1,2019-08-15,1,0,True
177779,2019-05-01,Trash - Curbside/Alley Missed Pickup,MISSED,"1003 Drummond Dr, Nashville, TN 37211, United States",37211,RED RIVER,4303,16.0,1757905.91111684,645726.96667579,1003 DRUMMOND DR,2019-05-01,True,1,2019-05-01,1,0,True
228331,2019-08-08,Trash - Curbside/Alley Missed Pickup,this block missed,"1004 57th Ave N, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1715352.38522523,665957.704650692,1004 57TH AVE N,2019-08-08,True,1,2019-08-08,1,0,True
137599,2019-02-04,Trash - Curbside/Alley Missed Pickup,The whole culdesac missed for last Friday. Needs to be emptied.,"1004 Arcadia Ct, Nashville, TN 37013, United States",37013,RED RIVER,3503,33.0,1791761.8986753,634401.251695907,1004 ARCADIA CT,2019-02-04,True,1,2019-02-04,1,0,True
125767,2018-12-26,Trash - Backdoor,Missed.,"1004 Chateau Valley Ct, Nashville, TN 37207, United States",37207,RED RIVER,3205,2.0,1729327.38822226,685420.29070055,1004 CHATEAU VALLEY CT,2018-12-26,True,1,2018-12-26,1,0,True
135723,2019-01-29,Trash - Backdoor,Backdoor/Trash missed Tuesday. Everyone else where pickup.,"1004 Chateau Valley Ct, Nashville, TN 37207, United States",37207,RED RIVER,3205,2.0,1729327.38822226,685420.29070055,1004 CHATEAU VALLEY CT,2019-01-29,True,2,2019-01-29,2,200,True
167890,2019-04-11,Trash - Curbside/Alley Missed Pickup,3 cul de sac all missed for trash/pickup. Wednesday.,"1004 Clearview Dr, Nashville, TN 37205, United States",37205,RED RIVER,2303,24.0,1720845.20011452,650666.70086056,1004 CLEARVIEW DR,2019-04-11,True,1,2019-04-11,1,0,True
80099,2018-07-03,Trash - Curbside/Alley Missed Pickup,the entire cul de sac was missed,1004 dove creek ct,37013,RED RIVER,3503,33.0,1791472.57059627,633557.767321773,1004 DOVE CREEK CT,2018-07-03,True,1,2018-07-03,1,0,True
149467,2019-03-02,Trash - Curbside/Alley Missed Pickup,Whole street was missed,"1004 Regents Park Cir, Nashville, TN 37013, United States",37013,RED RIVER,4502,28.0,1772103.84694042,636701.413565911,1004 REGENTS PARK CIR,2019-03-02,True,1,2019-03-02,1,0,True
207982,2019-06-29,Trash - Curbside/Alley Missed Pickup,No one on our cul-de-sac had their trash picked up.,"1004 Summercrest Ct, Nashville, TN 37013, United States",37013,RED RIVER,4510,32.0,1785142.12958658,623270.153513811,1004 SUMMERCREST CT,2019-06-29,True,1,2019-06-29,1,0,True
240630,2019-08-30,Trash - Curbside/Alley Missed Pickup,cart still out,"1004 Trevino Pl, Antioch, Tennessee, 37013",37013,RED RIVER,3505,29.0,1785872.19833276,636813.419190771,1004 TREVINO PL,2019-08-30,True,1,2019-08-30,1,0,True
252852,2019-09-27,Trash - Curbside/Alley Missed Pickup,"cart still out trash/missed last week Friday curb 
every week having to call in for being missed.","1004 Trevino Pl, Antioch, Tennessee, 37013",37013,RED RIVER,3505,29.0,1785872.19833276,636813.419190771,1004 TREVINO PL,2019-09-27,True,2,2019-09-27,2,200,True
137365,2019-02-04,Trash - Curbside/Alley Missed Pickup,"The whole culdesac missed last Friday, check all culdesac{s}.","1005 Arcadia Ct, Nashville, TN 37013, United States",37013,RED RIVER,3503,33.0,1791622.7385527,634438.321750606,1005 ARCADIA CT,2019-02-04,True,1,2019-02-04,1,0,True
89552,2018-08-10,Trash - Curbside/Alley Missed Pickup,Missed.,"1005 Elmshade Ln, Nashville, TN 37211, United States",37211,RED RIVER,4402,4.0,1754098.44561363,620651.401111931,1005 ELMSHADE LN,2018-08-10,True,1,2018-08-10,1,0,True
206365,2019-06-26,Trash - Backdoor,backdoor miss,"1005 Graybar Ln, Nashville, TN 37204, United States",37204,RED RIVER,4305,25.0,1735409.80179727,647119.001249803,1005 GRAYBAR LN,2019-06-26,True,1,2019-06-26,1,0,True
266416,2019-10-31,Trash - Backdoor,backdoor/trash/miss {Wednesday},"1005 GRAYBAR LN, 37204",37204,RED RIVER,4305,25.0,1735409.80179727,647119.001249803,1005 GRAYBAR LN,2019-10-31,True,2,2019-10-31,2,200,True
44736,2018-02-08,Trash - Backdoor,Missed.,1005 Noelton Ave,37204,RED RIVER,4305,25.0,1735508.33494859,648451.897016754,1005 NOELTON AVE,2018-02-08,True,1,2018-02-08,1,0,True
64752,2018-05-03,Trash - Backdoor,backdoor miss,1005 noelton ave,37204,RED RIVER,4305,25.0,1735509.14464316,648452.047818538,1005 NOELTON AVE,2018-05-03,True,2,2018-05-03,2,200,True
68232,2018-05-17,Trash Collection Complaint,backdoor miss- has been missed for 3 weeks in a row. Please address the driver.,1005 noelton ave,37204,RED RIVER,4305,25.0,1735509.14464316,648452.047818538,1005 NOELTON AVE,2018-05-17,True,3,2018-05-17,3,200,True
87418,2018-08-02,Trash - Backdoor,backdoor miss- has been missed for 3 weeks in a row. Please address the driver.,1005 noelton ave,37204,RED RIVER,4305,25.0,1735508.33494859,648451.897016741,1005 NOELTON AVE,2018-08-02,True,4,2018-08-02,4,200,True
266486,2019-10-31,Trash - Backdoor,backdoor miss- trash,1005 noelton ave,37204,RED RIVER,4305,25.0,1735509.80031784,648449.401465765,1005 NOELTON AVE,2019-10-31,True,5,2019-10-31,5,200,True
259869,2019-10-16,Trash - Curbside/Alley Missed Pickup,MISSED ENTIRE ROUTE,"1005 Preston Dr, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1756899.19813359,674326.20123165,1005 PRESTON DR,2019-10-16,True,1,2019-10-16,1,0,True
149949,2019-03-04,Trash - Curbside/Alley Missed Pickup,1 cart. The entire street was missed,"1005 Regents Park Cir, Nashville, TN 37013, United States",37013,RED RIVER,4502,28.0,1772096.19904027,636591.210589701,1005 REGENTS PARK CIR,2019-03-04,True,1,2019-03-04,1,0,True
226884,2019-08-06,Trash - Curbside/Alley Missed Pickup,No Trash pickup today for any houses on my street,"1005 Trice Dr, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1714914.75912097,665819.334052585,1005 TRICE DR,2019-08-06,True,1,2019-08-06,1,0,True
140047,2019-02-08,Trash - Curbside/Alley Missed Pickup,1 cart,"1006 Clifton Ln, Nashville, TN 37204, United States",37204,RED RIVER,4305,25.0,1735757.8000523,649034.201663024,1006 CLIFTON LN,2019-02-08,True,1,2019-02-08,1,0,True
145005,2019-02-21,Trash - Curbside/Alley Missed Pickup,Missed trash,"1006 Downey Dr, Nashville, TN 37205, United States",37205,RED RIVER,1301,23.0,1701690.60183042,652832.801867651,1006 DOWNEY DR,2019-02-21,True,1,2019-02-21,1,0,True
205591,2019-06-25,Trash - Curbside/Alley Missed Pickup,missed the street,"1006 Free Silver Rd, Nashville, TN 37207, United States",37207,RED RIVER,3202,2.0,1733676.02975894,683140.696042489,1006 FREE SILVER RD,2019-06-25,True,1,2019-06-25,1,0,True
196387,2019-06-07,Trash - Backdoor,backdoor miss,"1006 Grandview Dr, Nashville, TN 37204, United States",37204,RED RIVER,4305,25.0,1735198.60102765,646727.800768655,1006 GRANDVIEW DR,2019-06-07,True,1,2019-06-07,1,0,True
213342,2019-07-11,Trash - Backdoor,backdoor miss,"1006 Grandview Dr, Nashville, TN 37204, United States",37204,RED RIVER,4305,25.0,1735198.60102765,646727.800768655,1006 GRANDVIEW DR,2019-07-11,True,2,2019-07-11,2,200,True
220879,2019-07-26,Trash - Backdoor,"backdoor trash, keeps getting missed.","1006 Grandview Dr, Nashville, TN 37204, United States",37204,RED RIVER,4305,25.0,1735198.60102765,646727.800768655,1006 GRANDVIEW DR,2019-07-26,True,3,2019-07-26,3,200,True
151097,2019-03-07,Trash - Curbside/Alley Missed Pickup,"Curb Trash/miss Wednesday. {Others as well} missed. Seen truck passing but did not stop, turn around to right and not left.","1006 OLD HICKORY BLVD, 37115",37115,RED RIVER,3314,9.0,1765894.59892717,703002.39958475,1006 OLD HICKORY BLVD,2019-03-07,True,1,2019-03-07,1,0,True
153984,2019-03-13,Trash - Curbside/Alley Missed Pickup,,"1007 Alice St, Nashville, Tennessee, 37218",37218,RED RIVER,3202,2.0,1729404.69583684,681771.020848538,1007 ALICE ST,2019-03-13,True,1,2019-03-13,1,0,True
157064,2019-03-20,Trash - Curbside/Alley Missed Pickup,3rd week. Has pick up day changed?,"1007 Alice St, Nashville, TN 37218, United States",37218,RED RIVER,3202,2.0,1729404.69583684,681771.020848538,1007 ALICE ST,2019-03-20,True,2,2019-03-20,2,200,True
160961,2019-03-28,Trash - Curbside/Alley Missed Pickup,4th week of no pick up for the street.,"1007 ALICE ST, 37218",37218,RED RIVER,3202,2.0,1729404.69583684,681771.020848538,1007 ALICE ST,2019-03-28,True,3,2019-03-28,3,200,True
195314,2019-06-05,Trash - Curbside/Alley Missed Pickup,Trash was not picked up on the street,"1007 Alice St, Nashville, TN 37218, United States",37218,RED RIVER,3202,2.0,1729404.69426759,681771.020848538,1007 ALICE ST,2019-06-05,True,4,2019-06-05,4,200,True
133683,2019-01-23,Trash - Curbside/Alley Missed Pickup,cart is full,1007 Alice St B,37218,RED RIVER,3202,2.0,1729387.98175354,681789.991789416,1007 ALICE ST B,2019-01-23,True,1,2019-01-23,1,0,True
26106,2017-11-05,Trash - Backdoor,"I have behind the house pickup.  It has been about a month since the last pickup.  This has been going on all year.  I've called many times.   The staff is always nice, they usually tell they will take care of it but seldom does anyone come out.  Both of my containers are full and I live alone.",1007 Draughon Ave,37204,RED RIVER,4305,25.0,1735588.96658405,647555.002246397,1007 DRAUGHON AVE,2017-11-05,True,1,2017-11-05,1,0,True
56898,2018-03-28,Trash - Backdoor,missed pick up - backdoor,1007 Draughon Ave,37204,RED RIVER,4305,25.0,1735587.58739874,647555.872341682,1007 DRAUGHON AVE,2018-03-28,True,2,2018-03-28,2,200,True
138985,2019-02-07,Trash - Curbside/Alley Missed Pickup,2 weeks missed,1007 EDWIN WARNER DR,37205,RED RIVER,1303,23.0,1707892.81140102,640785.643548246,1007 EDWIN WARNER DR,2019-02-07,True,1,2019-02-07,1,0,True
168244,2019-04-11,Trash - Backdoor,missed again,1007 EDWIN WARNER DR,37205,RED RIVER,1303,23.0,1707892.81140102,640785.643548246,1007 EDWIN WARNER DR,2019-04-11,True,2,2019-04-11,2,200,True
67910,2018-05-16,Trash - Curbside/Alley Missed Pickup,Missed.,1007 Horseshoe Dr,37216,RED RIVER,2205,8.0,1752483.99630416,687382.190850541,1007 HORSESHOE DR,2018-05-16,True,1,2018-05-16,1,0,True
51794,2018-03-06,Trash - Curbside/Alley Missed Pickup,Missed.,1007 Massman Dr,37217,RED RIVER,1401,13.0,1759380.04080949,657101.140613253,1007 MASSMAN DR,2018-03-06,True,1,2018-03-06,1,0,True
40301,2018-01-19,Trash - Curbside/Alley Missed Pickup,Wednesday trash miss for pickup. Curb,1007 Noelton Ave,37204,RED RIVER,4305,25.0,1735406.73359611,648466.298423512,1007 NOELTON AVE,2018-01-19,True,1,2018-01-19,1,0,True
121833,2018-12-07,Trash - Curbside/Alley Missed Pickup,only got one side of street,"1007 PRIM DR, 37115",37115,RED RIVER,3412,8.0,1755628.79980023,709227.998076382,1007 PRIM DR,2018-12-07,True,1,2018-12-07,1,0,True
144652,2019-02-20,Trash - Curbside/Alley Missed Pickup,Pick up was missed yesterday.,"1007A ALICE ST, 37218",37218,RED RIVER,3202,2.0,1729406.56031357,681795.979511499,1007A ALICE ST,2019-02-20,True,1,2019-02-20,1,0,True
145389,2019-02-22,Trash - Curbside/Alley Missed Pickup,missed,1008 Antioch Pike,37211,RED RIVER,1404,16.0,1756931.59238284,643606.10799445,1008 ANTIOCH PIKE,2019-02-22,True,1,2019-02-22,1,0,True
137471,2019-02-04,Trash - Curbside/Alley Missed Pickup,Other houses in the street and neighboring street were not picked up as well.,"1008 Arcadia Ct, Nashville, TN 37013, United States",37013,RED RIVER,3503,33.0,1791793.0997334,634464.451251635,1008 ARCADIA CT,2019-02-04,True,1,2019-02-04,1,0,True
68182,2018-05-16,Trash - Curbside/Alley Missed Pickup,cart still out,1008 battery ln,37220,RED RIVER,3302,25.0,1734417.13454306,639917.696044858,1008 BATTERY LN,2018-05-16,True,1,2018-05-16,1,0,True
133823,2019-01-23,Trash - Curbside/Alley Missed Pickup,trash carts were knocked over by trash truck and need to come back,"1008 Battlefield Dr, Nashville, TN 37204, United States",37204,RED RIVER,4305,25.0,1735749.80191196,649482.200417368,1008 BATTLEFIELD DR,2019-01-23,True,1,2019-01-23,1,0,True
168287,2019-04-11,Trash - Curbside/Alley Missed Pickup,Missed others,1008 clearview dr,37205,RED RIVER,2303,24.0,1720827.60103977,650542.700003951,1008 CLEARVIEW DR,2019-04-11,True,1,2019-04-11,1,0,True
138031,2019-02-05,Trash - Curbside/Alley Missed Pickup,Misses all of our street,"1008 Dove Creek Ct, Nashville, TN 37013, United States",37013,RED RIVER,3503,33.0,1791430.53979734,633517.229631386,1008 DOVE CREEK CT,2019-02-05,True,1,2019-02-05,1,0,True
217929,2019-07-20,Trash - Curbside/Alley Missed Pickup,"Trash is suppose to be picked up on Friday, it?s Saturday 4:52 pm .","1008 Esturbridge Ct, Nashville, TN 37013, United States",37013,RED RIVER,3502,33.0,1792935.39920208,636512.430292504,1008 ESTURBRIDGE CT,2019-07-20,True,1,2019-07-20,1,0,True
261679,2019-10-19,Trash - Curbside/Alley Missed Pickup,Trash was not picked on Friday 10/18/2019,"1008 Esturbridge Ct, Nashville, TN 37013, United States",37013,RED RIVER,3502,33.0,1792935.39920208,636512.430292504,1008 ESTURBRIDGE CT,2019-10-19,True,2,2019-10-19,2,200,True
196831,2019-06-07,Trash - Curbside/Alley Missed Pickup,"It appears the entire street was missed.  Each week pickup seems to happen later and later in the afternoon sometimes as late as nearly 8pm, and now not at all??","1008 Snow Ave, Nashville, TN 37115, United States",37115,RED RIVER,3512,9.0,1762617.59936407,708647.398782621,1008 SNOW AVE,2019-06-07,True,1,2019-06-07,1,0,True
251483,2019-09-25,Trash - Curbside/Alley Missed Pickup,trash/only picked up on one side of street/leaving their side with cart's still on the street. Tuesday curb Dead end part,"1008 Tuckahoe Dr, Nashville, TN 37115, United States",37115,RED RIVER,3212,8.0,1746865.79821205,703443.199617039,1008 TUCKAHOE DR,2019-09-25,True,1,2019-09-25,1,0,True
30699,2017-11-29,Trash - Curbside/Alley Missed Pickup,Missed.,1009 Drummond Dr,37211,RED RIVER,4303,16.0,1757331.31127998,645901.165834068,1009 DRUMMOND DR,2017-11-29,True,1,2017-11-29,1,0,True
27276,2017-11-09,Trash Collection Complaint,Missed - frequently missed says she is tired of calling every week.,1009 Massman Dr,37217,RED RIVER,1401,13.0,1759435.96428296,657008.601943253,1009 MASSMAN DR,2017-11-09,True,1,2017-11-09,1,0,True
90868,2018-08-16,Trash - Curbside/Alley Missed Pickup,Missed/trash again picked up next door already. Thursday.,1009 Massman Dr,37217,RED RIVER,1401,13.0,1759435.48616851,657009.728927792,1009 MASSMAN DR,2018-08-16,True,2,2018-08-16,2,200,True
213217,2019-07-11,Trash - Curbside/Alley Missed Pickup,miss,"1009 New Providence Pass, Nashville, TN 37115, United States",37115,RED RIVER,3314,9.0,1765803.39994399,701673.398350783,1009 NEW PROVIDENCE PASS,2019-07-11,True,1,2019-07-11,1,0,True
224903,2019-08-02,Trash - Curbside/Alley Missed Pickup,miss,"1009 Pinot Chase, Nashville, TN 37013, United States",37013,RED RIVER,4405,31.0,1766330.76075042,619433.743198947,1009 PINOT CHASE,2019-08-02,True,1,2019-08-02,1,0,True
31070,2017-12-01,Trash - Curbside/Alley Missed Pickup,Dead End street not pick up for Wednesday's pickup. Curb,1009 Rodney Dr,37205,RED RIVER,1301,23.0,1700954.56528747,653096.000815263,1009 RODNEY DR,2017-12-01,True,1,2017-12-01,1,0,True
207649,2019-06-28,Trash - Curbside/Alley Missed Pickup,MISSED...HOUSE IS AT THE DEAD END,"1009 Rodney Dr, Nashville, TN 37205, United States",37205,RED RIVER,1301,23.0,1700954.60076738,653096.000443263,1009 RODNEY DR,2019-06-28,True,2,2019-06-28,2,200,True
